accel:{'x': 0.643, 'y': -0.302, 'z': -0.741}, gyro:{'x': -24.757, 'y': -36.728, 'z': -68.291}, agnet:{'x': 3.653, 'y': -2.997, 'z': -12.018}
accel:{'x': 0.569, 'y': -0.379, 'z': -0.679}, gyro:{'x': -10.216, 'y': -38.94, 'z': -16.731}, agnet:{'x': -5.393, 'y': -5.113, 'z': -17.773}
accel:{'x': 0.691, 'y': -0.472, 'z': -0.701}, gyro:{'x': -3.708, 'y': 2.8, 'z': 55.191}, agnet:{'x': -6.436, 'y': -3.702, 'z': -19.127}
accel:{'x': 0.612, 'y': -0.61, 'z': -0.418}, gyro:{'x': 69.862, 'y': 60.837, 'z': 123.138}, agnet:{'x': -2.609, 'y': -3.35, 'z': -17.096}
accel:{'x': 0.625, 'y': -0.565, 'z': -0.685}, gyro:{'x': 26.054, 'y': 21.797, 'z': 30.693}, agnet:{'x': 3.827, 'y': -4.231, 'z': -12.187}
accel:{'x': 0.63, 'y': -0.598, 'z': -1.013}, gyro:{'x': -3.853, 'y': 50.606, 'z': 24.155}, agnet:{'x': 0, 'y': 0, 'z': 0}
accel:{'x': 0.758, 'y': -0.461, 'z': -0.9}, gyro:{'x': 17.921, 'y': -3.029, 'z': -4.028}, agnet:{'x': 5.914, 'y': -3.173, 'z': -4.401}
accel:{'x': 0.856, 'y': -0.848, 'z': -0.671}, gyro:{'x': 5.18, 'y': -30.807, 'z': -35.988}, agnet:{'x': 5.393, 'y': -0.529, 'z': -5.247}
accel:{'x': 0.705, 'y': -0.625, 'z': -0.661}, gyro:{'x': 36.766, 'y': -41.222, 'z': 21.606}, agnet:{'x': 4.871, 'y': -3.526, 'z': -9.14}
accel:{'x': 0.482, 'y': -0.554, 'z': -0.824}, gyro:{'x': 26.466, 'y': -53.871, 'z': -28.893}, agnet:{'x': 5.393, 'y': -1.939, 'z': -14.049}
accel:{'x': 0.589, 'y': -0.375, 'z': -0.585}, gyro:{'x': 8.446, 'y': -41.229, 'z': -59.662}, agnet:{'x': 0, 'y': 0, 'z': 0}
accel:{'x': 0.68, 'y': -0.497, 'z': -0.734}, gyro:{'x': 3.845, 'y': -10.071, 'z': -20.485}, agnet:{'x': 0.522, 'y': -3.35, 'z': -17.773}
accel:{'x': 0.566, 'y': -0.466, 'z': -0.99}, gyro:{'x': -23.621, 'y': 0.679, 'z': -1.541}, agnet:{'x': -1.392, 'y': -2.468, 'z': -20.312}
accel:{'x': 0.627, 'y': -0.442, 'z': -0.628}, gyro:{'x': -29.213, 'y': 18.982, 'z': 21.431}, agnet:{'x': -2.783, 'y': -2.821, 'z': -19.635}
accel:{'x': 0.701, 'y': -0.616, 'z': -1.182}, gyro:{'x': 17.593, 'y': 49.309, 'z': -2.983}, agnet:{'x': -0.87, 'y': -3.702, 'z': -15.742}
accel:{'x': 0.621, 'y': -0.421, 'z': -0.92}, gyro:{'x': 12.604, 'y': 21.713, 'z': -14.893}, agnet:{'x': -3.305, 'y': -4.055, 'z': -12.695}
accel:{'x': 0.476, 'y': -0.61, 'z': -0.56}, gyro:{'x': -7.782, 'y': -21.721, 'z': -26.138}, agnet:{'x': 0, 'y': 0, 'z': 0}
accel:{'x': 0.652, 'y': -0.321, 'z': -0.721}, gyro:{'x': -6.05, 'y': -12.314, 'z': 0.397}, agnet:{'x': -4.871, 'y': -3.526, 'z': -15.234}
accel:{'x': 0.678, 'y': -0.368, 'z': -0.916}, gyro:{'x': 4.333, 'y': 3.349, 'z': 7.751}, agnet:{'x': -4.349, 'y': -3.702, 'z': -17.096}
accel:{'x': 0.713, 'y': -0.076, 'z': -0.638}, gyro:{'x': -9.254, 'y': 21.454, 'z': -94.902}, agnet:{'x': -2.783, 'y': -4.231, 'z': -15.573}
accel:{'x': 0.302, 'y': -0.212, 'z': -0.606}, gyro:{'x': 33.47, 'y': -12.207, 'z': 28.183}, agnet:{'x': -4.175, 'y': -3.878, 'z': -13.541}
accel:{'x': 0.566, 'y': -0.364, 'z': -0.546}, gyro:{'x': 38.353, 'y': 12.619, 'z': -1.305}, agnet:{'x': 0, 'y': 0, 'z': 0}
accel:{'x': 0.618, 'y': -0.376, 'z': -0.712}, gyro:{'x': -4.097, 'y': -49.69, 'z': -0.71}, agnet:{'x': -4.871, 'y': -3.878, 'z': -14.218}
accel:{'x': 0.618, 'y': -0.355, 'z': -0.843}, gyro:{'x': 27.039, 'y': -19.272, 'z': -14.931}, agnet:{'x': -5.74, 'y': -4.055, 'z': -16.757}
accel:{'x': 0.58, 'y': -0.34, 'z': -0.817}, gyro:{'x': 32.89, 'y': -32.867, 'z': -17.967}, agnet:{'x': -6.262, 'y': -4.231, 'z': -18.619}
accel:{'x': 0.489, 'y': -0.314, 'z': -0.817}, gyro:{'x': 11.086, 'y': -60.875, 'z': -9.003}, agnet:{'x': -8.002, 'y': -3.878, 'z': -20.651}
accel:{'x': 0.517, 'y': -0.385, 'z': -0.829}, gyro:{'x': 7.935, 'y': -41.901, 'z': -6.065}, agnet:{'x': -8.35, 'y': -2.116, 'z': -27.421}
accel:{'x': 0.354, 'y': -0.453, 'z': -1.143}, gyro:{'x': -9.933, 'y': -16.068, 'z': -15.137}, agnet:{'x': 0, 'y': 0, 'z': 0}
accel:{'x': 0.394, 'y': -0.144, 'z': -1.005}, gyro:{'x': 26.192, 'y': -15.671, 'z': 25.734}, agnet:{'x': -8.002, 'y': -1.41, 'z': -28.437}
accel:{'x': 0.438, 'y': -0.453, 'z': -0.704}, gyro:{'x': 20.828, 'y': 55.191, 'z': 2.182}, agnet:{'x': -6.262, 'y': -2.821, 'z': -28.098}
accel:{'x': 0.268, 'y': -0.438, 'z': -1.016}, gyro:{'x': -16.068, 'y': -20.805, 'z': -20.363}, agnet:{'x': -6.088, 'y': -4.055, 'z': -24.544}
accel:{'x': 0.376, 'y': -0.366, 'z': -0.696}, gyro:{'x': -7.057, 'y': 22.163, 'z': -8.331}, agnet:{'x': -6.784, 'y': -3.35, 'z': -26.913}
accel:{'x': 0.605, 'y': -0.487, 'z': -0.247}, gyro:{'x': 57.19, 'y': 44.388, 'z': -6.508}, agnet:{'x': 0, 'y': 0, 'z': 0}
accel:{'x': 0.625, 'y': -0.584, 'z': -0.704}, gyro:{'x': 46.761, 'y': 28.786, 'z': -19.325}, agnet:{'x': -4.871, 'y': -2.821, 'z': -23.359}
accel:{'x': 0.328, 'y': -0.618, 'z': -1.083}, gyro:{'x': -21.927, 'y': -57.739, 'z': 11.086}, agnet:{'x': -6.784, 'y': -3.702, 'z': -23.867}
accel:{'x': 0.537, 'y': -0.511, 'z': -1.118}, gyro:{'x': -52.742, 'y': -15.007, 'z': 8.926}, agnet:{'x': -5.393, 'y': -0.529, 'z': -26.913}
accel:{'x': 0.456, 'y': -0.535, 'z': -1.059}, gyro:{'x': 12.169, 'y': 1.183, 'z': -7.629}, agnet:{'x': -5.393, 'y': 1.234, 'z': -28.606}
accel:{'x': 0.468, 'y': -0.534, 'z': -0.883}, gyro:{'x': 20.996, 'y': -8.82, 'z': -0.603}, agnet:{'x': -6.262, 'y': -1.763, 'z': -30.807}
accel:{'x': 0.388, 'y': -0.488, 'z': -0.738}, gyro:{'x': 2.159, 'y': 7.736, 'z': -11.696}, agnet:{'x': 0, 'y': 0, 'z': 0}
accel:{'x': 0.394, 'y': -0.525, 'z': -0.827}, gyro:{'x': 10.345, 'y': 3.487, 'z': -4.753}, agnet:{'x': -5.914, 'y': -0.353, 'z': -29.452}
accel:{'x': 0.434, 'y': -0.522, 'z': -0.781}, gyro:{'x': -10.635, 'y': 1.366, 'z': -12.169}, agnet:{'x': -4.871, 'y': -0.705, 'z': -29.791}
accel:{'x': 0.482, 'y': -0.445, 'z': -0.778}, gyro:{'x': -10.353, 'y': 0.168, 'z': 3.021}, agnet:{'x': -4.349, 'y': -1.939, 'z': -29.283}
accel:{'x': 0.438, 'y': -0.51, 'z': -0.818}, gyro:{'x': -12.489, 'y': -15.266, 'z': -6.95}, agnet:{'x': -6.958, 'y': -1.058, 'z': -29.452}
accel:{'x': 0.477, 'y': -0.536, 'z': -0.884}, gyro:{'x': -3.746, 'y': -0.328, 'z': -6.622}, agnet:{'x': 0, 'y': 0, 'z': 0}
accel:{'x': 0.26, 'y': -0.427, 'z': -0.717}, gyro:{'x': -32.837, 'y': -24.918, 'z': -1.053}, agnet:{'x': -6.436, 'y': -0.529, 'z': -29.96}
accel:{'x': 0.651, 'y': -0.544, 'z': -1.039}, gyro:{'x': 53.383, 'y': 16.602, 'z': -6.348}, agnet:{'x': -6.784, 'y': -0.881, 'z': -32.33}
accel:{'x': 0.396, 'y': -0.555, 'z': -0.938}, gyro:{'x': -2.19, 'y': -4.021, 'z': -6.836}, agnet:{'x': -7.132, 'y': -0.881, 'z': -29.622}
accel:{'x': 0.584, 'y': -0.653, 'z': -1.277}, gyro:{'x': 19.943, 'y': 8.575, 'z': 3.807}, agnet:{'x': -7.654, 'y': -1.763, 'z': -30.807}
accel:{'x': 0.583, 'y': -0.618, 'z': -0.621}, gyro:{'x': -18.585, 'y': -2.052, 'z': -9.201}, agnet:{'x': -6.958, 'y': -2.116, 'z': -29.452}
accel:{'x': 0.531, 'y': -0.554, 'z': -1.064}, gyro:{'x': -20.576, 'y': 39.268, 'z': 2.022}, agnet:{'x': 0, 'y': 0, 'z': 0}
accel:{'x': 0.561, 'y': -0.628, 'z': -0.844}, gyro:{'x': 1.251, 'y': -41.817, 'z': 7.896}, agnet:{'x': -8.176, 'y': -2.997, 'z': -27.591}
accel:{'x': 0.77, 'y': -0.786, 'z': -0.7}, gyro:{'x': 15.465, 'y': -13.168, 'z': 10.376}, agnet:{'x': -5.566, 'y': -0.705, 'z': -31.484}
accel:{'x': 0.316, 'y': -0.472, 'z': -0.823}, gyro:{'x': -34.706, 'y': -4.189, 'z': -11.833}, agnet:{'x': -7.132, 'y': 0.176, 'z': -31.991}
accel:{'x': 0.307, 'y': -0.498, 'z': -0.669}, gyro:{'x': 19.646, 'y': -3.044, 'z': -4.463}, agnet:{'x': -7.828, 'y': 1.234, 'z': -32.669}
accel:{'x': 0.261, 'y': -0.552, 'z': -0.754}, gyro:{'x': -2.93, 'y': -15.335, 'z': -3.273}, agnet:{'x': 0, 'y': 0, 'z': 0}
accel:{'x': 0.474, 'y': -0.581, 'z': -0.84}, gyro:{'x': 6.485, 'y': 1.434, 'z': -5.417}, agnet:{'x': -7.654, 'y': 0.353, 'z': -33.176}
accel:{'x': 0.496, 'y': -0.594, 'z': -0.876}, gyro:{'x': -21.782, 'y': 18.89, 'z': -15.106}, agnet:{'x': -8.002, 'y': -0.705, 'z': -32.838}
accel:{'x': 0.402, 'y': -0.516, 'z': -0.869}, gyro:{'x': 5.096, 'y': -21.629, 'z': -3.853}, agnet:{'x': -10.611, 'y': 0.529, 'z': -31.991}
accel:{'x': 0.394, 'y': -0.552, 'z': -0.929}, gyro:{'x': 55.534, 'y': -26.985, 'z': -0.984}, agnet:{'x': -10.263, 'y': 2.292, 'z': -36.731}
accel:{'x': 0.481, 'y': -0.558, 'z': -1.229}, gyro:{'x': 40.527, 'y': -4.539, 'z': 0.214}, agnet:{'x': -10.263, 'y': 3.702, 'z': -37.747}
accel:{'x': 0.275, 'y': -0.508, 'z': -0.576}, gyro:{'x': 33.844, 'y': -14.153, 'z': 0.618}, agnet:{'x': 0, 'y': 0, 'z': 0}
accel:{'x': 0.515, 'y': -0.54, 'z': -0.847}, gyro:{'x': 16.876, 'y': 3.639, 'z': -10.651}, agnet:{'x': -9.046, 'y': 2.821, 'z': -36.562}
accel:{'x': 0.446, 'y': -0.667, 'z': -0.742}, gyro:{'x': 58.929, 'y': 33.043, 'z': -13.26}, agnet:{'x': -10.959, 'y': 2.644, 'z': -38.085}
accel:{'x': 0.446, 'y': -0.598, 'z': -1.436}, gyro:{'x': -22.942, 'y': -12.535, 'z': -53.52}, agnet:{'x': -9.046, 'y': 3.173, 'z': -35.885}
accel:{'x': 0.408, 'y': -0.634, 'z': -0.872}, gyro:{'x': 37.682, 'y': -64.278, 'z': 14.526}, agnet:{'x': -13.046, 'y': 6.17, 'z': -42.486}
accel:{'x': 0.423, 'y': -0.485, 'z': -0.887}, gyro:{'x': -49.065, 'y': 39.925, 'z': -3.075}, agnet:{'x': 0, 'y': 0, 'z': 0}
accel:{'x': 0.295, 'y': -0.6, 'z': -0.367}, gyro:{'x': 48.111, 'y': -70.717, 'z': 39.673}, agnet:{'x': -12.872, 'y': 6.347, 'z': -39.27}
accel:{'x': 0.294, 'y': -0.508, 'z': -0.857}, gyro:{'x': -15.724, 'y': 48.027, 'z': -7.065}, agnet:{'x': -13.046, 'y': 6.523, 'z': -42.486}
accel:{'x': 0.304, 'y': -0.506, 'z': -0.767}, gyro:{'x': 17.334, 'y': 10.056, 'z': 19.402}, agnet:{'x': -11.829, 'y': 3.878, 'z': -38.254}
accel:{'x': 0.402, 'y': -0.517, 'z': -0.857}, gyro:{'x': 16.266, 'y': -1.923, 'z': 26.81}, agnet:{'x': -11.481, 'y': 5.994, 'z': -39.27}
accel:{'x': 0.354, 'y': -0.525, 'z': -0.83}, gyro:{'x': 12.154, 'y': 11.703, 'z': 29.06}, agnet:{'x': -9.567, 'y': 4.407, 'z': -38.085}
accel:{'x': 0.23, 'y': -0.6, 'z': -1.087}, gyro:{'x': 3.799, 'y': -8.08, 'z': 9.056}, agnet:{'x': 0, 'y': 0, 'z': 0}
accel:{'x': 0.357, 'y': -0.491, 'z': -1.108}, gyro:{'x': 17.96, 'y': 3.54, 'z': 20.721}, agnet:{'x': -9.219, 'y': 5.465, 'z': -39.778}
accel:{'x': 0.377, 'y': -0.591, 'z': -0.782}, gyro:{'x': -38.498, 'y': 36.949, 'z': 33.958}, agnet:{'x': -8.872, 'y': 6.876, 'z': -39.778}
accel:{'x': 0.303, 'y': -0.637, 'z': -0.809}, gyro:{'x': 12.619, 'y': -41.054, 'z': -4.41}, agnet:{'x': -7.132, 'y': 4.407, 'z': -38.085}
accel:{'x': 0.204, 'y': -0.519, 'z': -0.987}, gyro:{'x': 4.425, 'y': 48.264, 'z': 1.945}, agnet:{'x': -4.175, 'y': 4.584, 'z': -38.931}
accel:{'x': 0.133, 'y': -0.517, 'z': -1.173}, gyro:{'x': 6.18, 'y': 69.397, 'z': 53.719}, agnet:{'x': 0, 'y': 0, 'z': 0}
accel:{'x': 0.277, 'y': -0.429, 'z': -0.942}, gyro:{'x': -41.885, 'y': -101.768, 'z': 65.903}, agnet:{'x': -3.131, 'y': 0.0, 'z': -30.13}
accel:{'x': 0.194, 'y': -0.899, 'z': -0.471}, gyro:{'x': 19.402, 'y': 153.915, 'z': 210.754}, agnet:{'x': -0.348, 'y': 5.289, 'z': -36.562}
accel:{'x': 0.352, 'y': -0.876, 'z': -0.826}, gyro:{'x': -46.783, 'y': -107.895, 'z': -37.01}, agnet:{'x': 14.264, 'y': 7.757, 'z': -25.39}
accel:{'x': 0.248, 'y': -0.862, 'z': -1.084}, gyro:{'x': -85.602, 'y': 110.924, 'z': 103.249}, agnet:{'x': 14.438, 'y': 11.107, 'z': -30.299}
accel:{'x': 0.318, 'y': -0.683, 'z': -0.822}, gyro:{'x': 106.178, 'y': -52.872, 'z': -86.174}, agnet:{'x': 14.96, 'y': 9.873, 'z': -28.775}
accel:{'x': 0.181, 'y': -0.781, 'z': -0.693}, gyro:{'x': 35.576, 'y': 44.06, 'z': -32.509}, agnet:{'x': 0, 'y': 0, 'z': 0}
accel:{'x': 0.149, 'y': -0.63, 'z': -0.837}, gyro:{'x': 14.114, 'y': 130.486, 'z': 121.651}, agnet:{'x': 14.612, 'y': 4.936, 'z': -21.666}
accel:{'x': 0.065, 'y': -0.553, 'z': -0.87}, gyro:{'x': -37.422, 'y': 9.682, 'z': 71.236}, agnet:{'x': 23.136, 'y': 11.107, 'z': -12.695}
accel:{'x': 0.106, 'y': -0.884, 'z': -0.79}, gyro:{'x': -34.836, 'y': -77.133, 'z': -3.319}, agnet:{'x': 24.701, 'y': 17.982, 'z': -15.573}
accel:{'x': 0.009, 'y': -0.407, 'z': -0.761}, gyro:{'x': -8.69, 'y': -18.585, 'z': 7.126}, agnet:{'x': 23.658, 'y': 18.335, 'z': -22.005}
accel:{'x': 0.101, 'y': -0.544, 'z': -0.736}, gyro:{'x': -2.594, 'y': 58.121, 'z': 45.998}, agnet:{'x': 0, 'y': 0, 'z': 0}
accel:{'x': 0.046, 'y': -0.882, 'z': -0.713}, gyro:{'x': 18.684, 'y': 27.26, 'z': 1.785}, agnet:{'x': 26.267, 'y': 21.332, 'z': -21.158}
accel:{'x': -0.171, 'y': -0.211, 'z': -0.644}, gyro:{'x': 69.084, 'y': 9.087, 'z': -44.807}, agnet:{'x': 28.354, 'y': 21.684, 'z': -18.112}
accel:{'x': 0.055, 'y': -0.323, 'z': -0.978}, gyro:{'x': 32.753, 'y': -77.682, 'z': -95.757}, agnet:{'x': 24.875, 'y': 17.453, 'z': -17.096}
accel:{'x': 0.21, 'y': -0.615, 'z': -1.002}, gyro:{'x': -42.068, 'y': -112.755, 'z': -88.501}, agnet:{'x': 20.005, 'y': 9.696, 'z': -18.45}
accel:{'x': 0.316, 'y': -0.763, 'z': -0.96}, gyro:{'x': 18.669, 'y': -79.651, 'z': -7.408}, agnet:{'x': 15.308, 'y': 8.815, 'z': -23.697}
accel:{'x': -0.216, 'y': -0.346, 'z': -0.955}, gyro:{'x': -63.53, 'y': -0.893, 'z': 47.066}, agnet:{'x': 0, 'y': 0, 'z': 0}
accel:{'x': 0.122, 'y': -0.128, 'z': -1.027}, gyro:{'x': -66.803, 'y': 249.992, 'z': 224.236}, agnet:{'x': 16.178, 'y': 11.107, 'z': -29.622}
accel:{'x': 0.093, 'y': -0.454, 'z': -1.121}, gyro:{'x': 16.533, 'y': 191.284, 'z': 160.24}, agnet:{'x': 23.658, 'y': 18.687, 'z': -25.729}
accel:{'x': -2.0, 'y': -0.161, 'z': -0.753}, gyro:{'x': 112.122, 'y': -250.0, 'z': 81.604}, agnet:{'x': 28.876, 'y': 26.797, 'z': -17.265}
accel:{'x': 0.353, 'y': -0.504, 'z': -0.702}, gyro:{'x': 133.682, 'y': -86.174, 'z': -71.991}, agnet:{'x': 29.572, 'y': 23.624, 'z': -10.495}
accel:{'x': 0.03, 'y': -0.789, 'z': -0.46}, gyro:{'x': -64.812, 'y': 132.637, 'z': 63.705}, agnet:{'x': 0, 'y': 0, 'z': 0}
accel:{'x': 0.027, 'y': -0.636, 'z': -0.985}, gyro:{'x': -73.83, 'y': 81.863, 'z': 29.961}, agnet:{'x': 29.224, 'y': 25.387, 'z': -10.495}
accel:{'x': 0.063, 'y': -0.709, 'z': -0.713}, gyro:{'x': -74.181, 'y': -41.183, 'z': -72.922}, agnet:{'x': 29.572, 'y': 28.56, 'z': -13.88}
accel:{'x': 0.107, 'y': -0.63, 'z': -0.84}, gyro:{'x': -12.07, 'y': -46.562, 'z': -23.903}, agnet:{'x': 26.615, 'y': 23.447, 'z': -21.158}
accel:{'x': 0.146, 'y': -0.701, 'z': -0.788}, gyro:{'x': 68.886, 'y': -0.458, 'z': 54.253}, agnet:{'x': 25.745, 'y': 24.681, 'z': -22.343}
accel:{'x': 0.129, 'y': -0.711, 'z': -0.615}, gyro:{'x': 65.666, 'y': -14.267, 'z': 27.313}, agnet:{'x': 30.268, 'y': 26.797, 'z': -18.619}
accel:{'x': 0.137, 'y': -0.787, 'z': -0.862}, gyro:{'x': 28.107, 'y': 14.763, 'z': 37.628}, agnet:{'x': 0, 'y': 0, 'z': 0}
accel:{'x': 0.089, 'y': -0.643, 'z': -0.734}, gyro:{'x': 6.126, 'y': -41.138, 'z': -62.241}, agnet:{'x': 30.442, 'y': 32.262, 'z': -13.711}
accel:{'x': 0.109, 'y': -0.757, 'z': -0.749}, gyro:{'x': -26.36, 'y': -58.38, 'z': -104.446}, agnet:{'x': 30.79, 'y': 26.973, 'z': -14.049}
accel:{'x': 0.124, 'y': -0.597, 'z': -0.893}, gyro:{'x': -43.297, 'y': -14.16, 'z': -18.776}, agnet:{'x': 26.963, 'y': 19.921, 'z': -16.419}
accel:{'x': 0.021, 'y': -0.585, 'z': -0.996}, gyro:{'x': 5.119, 'y': 37.025, 'z': 75.813}, agnet:{'x': 26.789, 'y': 20.803, 'z': -20.312}
accel:{'x': 0.037, 'y': -0.597, 'z': -0.836}, gyro:{'x': 58.144, 'y': -68.703, 'z': -40.352}, agnet:{'x': 0, 'y': 0, 'z': 0}
accel:{'x': 0.14, 'y': -0.726, 'z': -0.637}, gyro:{'x': 23.376, 'y': -36.514, 'z': -51.926}, agnet:{'x': 29.05, 'y': 24.505, 'z': -18.45}
accel:{'x': 0.135, 'y': -0.601, 'z': -0.844}, gyro:{'x': -45.982, 'y': 62.355, 'z': 41.183}, agnet:{'x': 26.441, 'y': 20.803, 'z': -17.604}
accel:{'x': 0.028, 'y': -0.605, 'z': -0.995}, gyro:{'x': -21.927, 'y': -30.64, 'z': -51.491}, agnet:{'x': 28.528, 'y': 22.918, 'z': -16.25}
accel:{'x': 0.19, 'y': -0.701, 'z': -0.679}, gyro:{'x': -18.28, 'y': -52.734, 'z': -32.974}, agnet:{'x': 25.919, 'y': 17.806, 'z': -19.804}
accel:{'x': 0.08, 'y': -0.671, 'z': -1.008}, gyro:{'x': -8.415, 'y': 12.527, 'z': 27.184}, agnet:{'x': 24.005, 'y': 20.45, 'z': -21.666}
accel:{'x': 0.03, 'y': -0.986, 'z': -1.152}, gyro:{'x': 25.093, 'y': -37.201, 'z': -23.201}, agnet:{'x': 0, 'y': 0, 'z': 0}
accel:{'x': 0.076, 'y': -0.665, 'z': -0.77}, gyro:{'x': 45.296, 'y': -1.999, 'z': -25.497}, agnet:{'x': 25.397, 'y': 19.392, 'z': -22.005}
accel:{'x': 0.176, 'y': -0.719, 'z': -0.725}, gyro:{'x': 34.889, 'y': 128.754, 'z': 82.932}, agnet:{'x': 24.005, 'y': 17.277, 'z': -18.958}
accel:{'x': 0.075, 'y': -0.612, 'z': -0.842}, gyro:{'x': -27.611, 'y': 214.119, 'z': 215.088}, agnet:{'x': 29.92, 'y': 25.034, 'z': -14.557}
accel:{'x': 0.006, 'y': -0.635, 'z': -0.883}, gyro:{'x': -46.059, 'y': -59.41, 'z': -83.984}, agnet:{'x': 30.268, 'y': 36.317, 'z': -15.234}
accel:{'x': 0.043, 'y': -0.68, 'z': -0.665}, gyro:{'x': -42.747, 'y': -13.443, 'z': -102.6}, agnet:{'x': 0, 'y': 0, 'z': 0}
accel:{'x': 0.173, 'y': -0.592, 'z': -0.895}, gyro:{'x': 44.655, 'y': -42.16, 'z': -54.52}, agnet:{'x': 28.876, 'y': 28.56, 'z': -20.651}
accel:{'x': 0.108, 'y': -0.552, 'z': -0.738}, gyro:{'x': 74.532, 'y': 3.99, 'z': 47.997}, agnet:{'x': 27.137, 'y': 21.155, 'z': -19.635}
accel:{'x': 0.019, 'y': -0.651, 'z': -0.806}, gyro:{'x': 18.097, 'y': -32.44, 'z': -11.078}, agnet:{'x': 30.094, 'y': 24.505, 'z': -15.065}
accel:{'x': 0.128, 'y': -0.825, 'z': -0.934}, gyro:{'x': -24.742, 'y': -81.337, 'z': -68.123}, agnet:{'x': 28.354, 'y': 21.332, 'z': -13.372}
accel:{'x': 0.146, 'y': -0.691, 'z': -0.746}, gyro:{'x': -60.013, 'y': -37.239, 'z': -24.147}, agnet:{'x': 25.397, 'y': 17.63, 'z': -20.989}
accel:{'x': 0.239, 'y': -0.765, 'z': -0.658}, gyro:{'x': -21.21, 'y': 65.887, 'z': 21.584}, agnet:{'x': 0, 'y': 0, 'z': 0}
accel:{'x': -0.039, 'y': -0.692, 'z': -0.497}, gyro:{'x': 22.118, 'y': 134.117, 'z': 186.836}, agnet:{'x': 22.962, 'y': 17.982, 'z': -20.989}
accel:{'x': -0.084, 'y': -0.4, 'z': -1.198}, gyro:{'x': 2.556, 'y': 90.752, 'z': 126.945}, agnet:{'x': 30.616, 'y': 30.675, 'z': -18.958}
accel:{'x': -0.058, 'y': -0.951, 'z': -0.899}, gyro:{'x': 65.552, 'y': -61.05, 'z': -79.277}, agnet:{'x': 31.833, 'y': 38.609, 'z': -17.773}
accel:{'x': 0.122, 'y': -0.788, 'z': -0.592}, gyro:{'x': -18.433, 'y': 12.901, 'z': -74.059}, agnet:{'x': 29.572, 'y': 30.675, 'z': -17.942}
accel:{'x': 0.189, 'y': -0.721, 'z': -0.773}, gyro:{'x': 32.379, 'y': -72.845, 'z': -130.409}, agnet:{'x': 0, 'y': 0, 'z': 0}
accel:{'x': 0.168, 'y': -0.344, 'z': -1.034}, gyro:{'x': 55.794, 'y': 33.928, 'z': 9.094}, agnet:{'x': 27.311, 'y': 20.274, 'z': -14.726}
accel:{'x': 0.099, 'y': -0.534, 'z': -0.893}, gyro:{'x': -51.567, 'y': 8.194, 'z': 14.259}, agnet:{'x': 24.875, 'y': 16.395, 'z': -14.726}
accel:{'x': 0.247, 'y': -1.239, 'z': -0.835}, gyro:{'x': -101.799, 'y': 20.454, 'z': 32.661}, agnet:{'x': 26.093, 'y': 16.924, 'z': -17.942}
accel:{'x': 0.166, 'y': -1.055, 'z': -0.75}, gyro:{'x': 22.644, 'y': -26.443, 'z': -44.601}, agnet:{'x': 25.919, 'y': 18.511, 'z': -19.804}
accel:{'x': 0.226, 'y': -0.783, 'z': -0.785}, gyro:{'x': 30.579, 'y': -7.08, 'z': -8.301}, agnet:{'x': 24.005, 'y': 17.277, 'z': -19.635}
accel:{'x': 0.153, 'y': -0.644, 'z': -0.789}, gyro:{'x': -1.137, 'y': 16.762, 'z': -16.533}, agnet:{'x': 0, 'y': 0, 'z': 0}
accel:{'x': 0.315, 'y': -0.629, 'z': -0.903}, gyro:{'x': 9.285, 'y': 45.067, 'z': -9.422}, agnet:{'x': 24.353, 'y': 13.751, 'z': -15.911}
accel:{'x': 0.378, 'y': -0.754, 'z': -0.755}, gyro:{'x': 11.108, 'y': 95.268, 'z': 9.773}, agnet:{'x': 23.484, 'y': 13.222, 'z': -14.388}
accel:{'x': 0.416, 'y': -0.664, 'z': -0.502}, gyro:{'x': 21.889, 'y': 72.998, 'z': -3.677}, agnet:{'x': 22.614, 'y': 13.046, 'z': -9.14}
accel:{'x': 0.352, 'y': -0.674, 'z': -0.463}, gyro:{'x': -5.203, 'y': 52.544, 'z': 2.235}, agnet:{'x': 22.788, 'y': 16.043, 'z': -5.247}
accel:{'x': 0.558, 'y': -0.634, 'z': -0.316}, gyro:{'x': 28.397, 'y': -51.849, 'z': -10.086}, agnet:{'x': 0, 'y': 0, 'z': 0}
accel:{'x': 0.806, 'y': -0.771, 'z': -0.792}, gyro:{'x': -47.104, 'y': 5.943, 'z': -45.685}, agnet:{'x': 21.744, 'y': 15.338, 'z': -1.862}
accel:{'x': 0.621, 'y': -0.679, 'z': -0.59}, gyro:{'x': 22.003, 'y': -4.967, 'z': 4.616}, agnet:{'x': 20.352, 'y': 11.459, 'z': -5.247}
accel:{'x': 0.406, 'y': -0.594, 'z': -0.648}, gyro:{'x': -5.943, 'y': -27.603, 'z': -1.534}, agnet:{'x': 20.526, 'y': 8.11, 'z': -6.432}
accel:{'x': 0.465, 'y': -0.52, 'z': -0.865}, gyro:{'x': 14.763, 'y': -67.924, 'z': -35.416}, agnet:{'x': 20.352, 'y': 8.286, 'z': -8.971}
accel:{'x': 0.451, 'y': -0.584, 'z': -0.578}, gyro:{'x': 35.82, 'y': -19.302, 'z': -10.284}, agnet:{'x': 17.569, 'y': 6.876, 'z': -12.695}
accel:{'x': 0.499, 'y': -0.686, 'z': -0.753}, gyro:{'x': 5.333, 'y': -5.211, 'z': -16.434}, agnet:{'x': 0, 'y': 0, 'z': 0}
